Project,Plot,Date,Names,N_distance,top_layer,soil_surface,E_distance,top_layer,soil_surface,notes
DISES,DN026,08/09/23,"AED(LN, CP) ",5.5,PF,HL,5.5,SH,HL,
DISES,DN026,08/09/23,"AED(LN, CP) ",6,PF,HL,6,SH,HL,
DISES,DN026,08/09/23,"AED(LN, CP) ",6.5,PF,HL,6.5,T,HL,
DISES,DN026,08/09/23,"AED(LN, CP) ",7,SH,HL,7,SH,S,
DISES,DN026,08/09/23,"AED(LN, CP) ",7.5,SH,HL,7.5,SH,HL,
DISES,DN026,08/09/23,"AED(LN, CP) ",8,SH,S,8,SH,HL,
DISES,DN026,08/09/23,"AED(LN, CP) ",8.5,SH,HL,8.5,SH,HL,
DISES,DN026,08/09/23,"AED(LN, CP) ",9,T,HL,9,SH,HL,
DISES,DN026,08/09/23,"AED(LN, CP) ",9.5,PF,HL,9.5,SH,HL,
DISES,DN026,08/09/23,"AED(LN, CP) ",10,PF,HL,10,SH,S,
DISES,DN026,08/09/23,"AED(LN, CP) ",10.5,PF,HL,10.5,PF,HL,
DISES,DN026,08/09/23,"AED(LN, CP) ",11,PF,HL,11,PF,R,
DISES,DN026,08/09/23,"AED(LN, CP) ",11.5,NP,S,11.5,PF,HL,
DISES,DN026,08/09/23,"AED(LN, CP) ",12,SH,HL,12,PF,HL,
DISES,DN026,08/09/23,"AED(LN, CP) ",12.5,SH,HL,12.5,PF,HL,
DISES,DN051,08/16/23,"ER( LN, KN)",0.5,NP,R,0.5,NP,S,
DISES,DN051,08/16/23,"ER( LN, KN)",1,AF,R,1,NP,B-T,
DISES,DN051,08/16/23,"ER( LN, KN)",1.5,NP,R,1.5,NP,S,
DISES,DN051,08/16/23,"ER( LN, KN)",2,NP,WL,2,NP,HL,
DISES,DN051,08/16/23,"ER( LN, KN)",2.5,NP,R,2.5,NP,HL,
DISES,DN051,08/16/23,"ER( LN, KN)",3,NP,WL,3,NP,S,
DISES,DN051,08/16/23,"ER( LN, KN)",3.5,SH,WL,3.5,NP,HL,
DISES,DN051,08/16/23,"ER( LN, KN)",4,NP,S,4,NP,R,
DISES,DN051,08/16/23,"ER( LN, KN)",4.5,NP,S,4.5,NP,R,
DISES,DN051,08/16/23,"ER( LN, KN)",5,SH,HL,5,NP,S,
DISES,DN051,08/16/23,"ER( LN, KN)",5.5,NP,HL,5.5,NP,R,
DISES,DN051,08/16/23,"ER( LN, KN)",6,NP,HL,6,NP,HL,
DISES,DN051,08/16/23,"ER( LN, KN)",6.5,SH,HL,6.5,NP,R,
DISES,DN051,08/16/23,"ER( LN, KN)",7,SH,HL,7,SH,R,
DISES,DN051,08/16/23,"ER( LN, KN)",7.5,T,HL,7.5,NP,S,
DISES,DN051,08/16/23,"ER( LN, KN)",8,SH,HL,8,NP,HL,
DISES,DN051,08/16/23,"ER( LN, KN)",8.5,SH,HL,8.5,NP,R,
DISES,DN051,08/16/23,"ER( LN, KN)",9,T,HL,9,SH,S,
DISES,DN051,08/16/23,"ER( LN, KN)",9.5,NP,HL,9.5,NP,S,
DISES,DN051,08/16/23,"ER( LN, KN)",10,NP,WL,10,NP,S,
DISES,DN051,08/16/23,"ER( LN, KN)",10.5,NP,WL,10.5,NP,S,
DISES,DN051,08/16/23,"ER( LN, KN)",11,T,WL,11,NP,S,
DISES,DN051,08/16/23,"ER( LN, KN)",11.5,T,HL,11.5,NP,R,
DISES,DN051,08/16/23,"ER( LN, KN)",12,T,S,12,NP,S,
DISES,DN051,08/16/23,"ER( LN, KN)",12.5,NP,HL,12.5,NP,S,
DISES,DN065,08/02/23,"MB(LN,OS)",0.5,NP,HL,0.5,NP,WL,
DISES,DN065,08/02/23,"MB(LN,OS)",1,NP,HL,1,NP,S,
DISES,DN065,08/02/23,"MB(LN,OS)",1.5,NP,R,1.5,NP,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",2,PG,HL,2,NP,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",2.5,NP,R,2.5,NP,R,
DISES,DN065,08/02/23,"MB(LN,OS)",3,NP,HL,3,NP,R,
DISES,DN065,08/02/23,"MB(LN,OS)",3.5,PG,HL,3.5,NP,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",4,NP,HL,4,PF,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",4.5,PG,HL,4.5,NP,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",5,NP,HL,5,PF,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",5.5,NP,HL,5.5,NP,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",6,PF,HL,6,PG,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",6.5,NP,R,6.5,NP,S,
DISES,DN065,08/02/23,"MB(LN,OS)",7,NP,HL,7,NP,S,
DISES,DN065,08/02/23,"MB(LN,OS)",7.5,NP,HL,7.5,PG,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",8,NP,HL,8,NP,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",8.5,NP,HL,8.5,NP,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",9,NP,HL,9,PF,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",9.5,NP,HL,9.5,NP,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",10,NP,HL,10,PF,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",10.5,NP,HL,10.5,NP,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",11,NP,HL,11,NP,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",11.5,PF,HL,11.5,PG,S,
DISES,DN065,08/02/23,"MB(LN,OS)",12,NP,HL,12,PG,HL,
DISES,DN065,08/02/23,"MB(LN,OS)",12.5,NP,WL,12.5,NP,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",0.5,NP,HL,0.5,NP,S,
DISES,DN038,08/02/23,"OS( MB, LN) ",1,NP,HL,1,PG,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",1.5,NP,HL,1.5,NP,WL,
DISES,DN038,08/02/23,"OS( MB, LN) ",2,NP,HL,2,PG,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",2.5,NP,HL,2.5,PG,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",3,NP,HL,3,NP,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",3.5,NP,HL,3.5,NP,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",4,NP,WL,4,NP,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",4.5,NP,HL,4.5,T,WL,
DISES,DN038,08/02/23,"OS( MB, LN) ",5,NP,HL,5,PG,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",5.5,NP,HL,5.5,NP,WL,
DISES,DN038,08/02/23,"OS( MB, LN) ",6,NP,S,6,NP,WL,
DISES,DN038,08/02/23,"OS( MB, LN) ",6.5,NP,R,6.5,NP,S,
DISES,DN038,08/02/23,"OS( MB, LN) ",7,NP,S,7,NP,WL,
DISES,DN038,08/02/23,"OS( MB, LN) ",7.5,NP,R,7.5,PG,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",8,NP,R,8,NP,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",8.5,NP,R,8.5,SH,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",9,NP,R,9,SH,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",9.5,NP,S,9.5,SH,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",10,NP,S,10,NP,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",10.5,NP,S,10.5,SH,R,
DISES,DN038,08/02/23,"OS( MB, LN) ",11,NP,S,11,SH,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",11.5,NP,S,11.5,SH,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",12,NP,S,12,SH,HL,
DISES,DN038,08/02/23,"OS( MB, LN) ",12.5,NP,HL,12.5,PG,HL,
DISES,DN054,08/14/23,"MB(LN,OS)",0.5,SH,HL,0.5,NP,WL,
DISES,DN054,08/14/23,"MB(LN,OS)",1,SH,HL,1,NP,WL,
DISES,DN054,08/14/23,"MB(LN,OS)",1.5,T,HL,1.5,NP,S,
DISES,DN054,08/14/23,"MB(LN,OS)",2,NP,WL,2,SH,HL,
DISES,DN054,08/14/23,"MB(LN,OS)",2.5,NP,S,2.5,T,HL,
DISES,DN054,08/14/23,"MB(LN,OS)",3,NP,WL,3,NP,R,
DISES,DN054,08/14/23,"MB(LN,OS)",3.5,NP,HL,3.5,NP,S,
DISES,DN054,08/14/23,"MB(LN,OS)",4,PG,HL,4,NP,HL,
DISES,DN054,08/14/23,"MB(LN,OS)",4.5,NP,WL,4.5,NP,WL,
DISES,DN054,08/14/23,"MB(LN,OS)",5,NP,WL,5,T,WL,
DISES,DN054,08/14/23,"MB(LN,OS)",5.5,NP,HL,5.5,T,HL,
DISES,DN054,08/14/23,"MB(LN,OS)",6,NP,WL,6,T,WL,
DISES,DN054,08/14/23,"MB(LN,OS)",6.5,NP,WL,6.5,T,WL,
DISES,DN054,08/14/23,"MB(LN,OS)",7,NP,HL,7,T,HL,
DISES,DN054,08/14/23,"MB(LN,OS)",7.5,PG,HL,7.5,NP,HL,
DISES,DN054,08/14/23,"MB(LN,OS)",8,NP,S,8,NP,HL,
DISES,DN054,08/14/23,"MB(LN,OS)",8.5,NP,R,8.5,NP,WL,
DISES,DN054,08/14/23,"MB(LN,OS)",9,NP,S,9,NP,WL,
DISES,DN054,08/14/23,"MB(LN,OS)",9.5,NP,WL,9.5,NP,WL,
DISES,DN054,08/14/23,"MB(LN,OS)",10,NP,WL,10,PF,WL,
DISES,DN054,08/14/23,"MB(LN,OS)",10.5,NP,WL,10.5,NP,HL,
DISES,DN054,08/14/23,"MB(LN,OS)",11,NP,WL,11,PF,WL,
DISES,DN054,08/14/23,"MB(LN,OS)",11.5,NP,WL,11.5,NP,S,
DISES,DN054,08/14/23,"MB(LN,OS)",12,NP,WL,12,NP,WL,
DISES,DN054,08/14/23,"MB(LN,OS)",12.5,NP,S,12.5,NP,S,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",0.5,NP,R,0.5,NP,R,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",1,NP,R,1,NP,R,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",1.5,AG,R,1.5,NP,R,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",2,NP,R,2,NP,R,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",2.5,T,S,2.5,NP,R,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",3,T,S,3,NP,R,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",3.5,NP,S,3.5,PF,R,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",4,NP,R,4,PF,R,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",4.5,NP,WL,4.5,NP,HL,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",5,NP,R,5,NP,R,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",5.5,NP,S,5.5,NP,R,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",6,PF,WL,6,PF,R,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",6.5,NP,R,6.5,PG,R,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",7,NP,HL,7,NP,R,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",7.5,NP,R,7.5,PG,S,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",8,NP,WL,8,PF,S,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",8.5,AG,S,8.5,NP,S,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",9,NP,HL,9,NP,S,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",9.5,T,HL,9.5,NP,S,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",10,T,HL,10,NP,S,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",10.5,AG,HL,10.5,PG,WL,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",11,AG,HL,11,PG,HL,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",11.5,PG,HL,11.5,NP,HL,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",12,T,HL,12,SH,HL,
NOAA,NOAA085,08/01/23,"MB(LN,OS)",12.5,T,HL,12.5,NP,R,
DISES,DN022,08/03/23,"OS( MB, LN) ",0.5,SH,HL,0.5,NP,HL,
DISES,DN022,08/03/23,"OS( MB, LN) ",1,NP,S,1,NP,S,
DISES,DN022,08/03/23,"OS( MB, LN) ",1.5,NP,HL,1.5,NP,S,
DISES,DN022,08/03/23,"OS( MB, LN) ",2,NP,S,2,NP,S,
DISES,DN022,08/03/23,"OS( MB, LN) ",2.5,NP,HL,2.5,NP,HL,
DISES,DN022,08/03/23,"OS( MB, LN) ",3,NP,HL,3,NP,S,
DISES,DN022,08/03/23,"OS( MB, LN) ",3.5,NP,HL,3.5,NP,HL,
DISES,DN022,08/03/23,"OS( MB, LN) ",4,NP,HL,4,NP,S,
DISES,DN022,08/03/23,"OS( MB, LN) ",4.5,PF,HL,4.5,NP,HL,
DISES,DN022,08/03/23,"OS( MB, LN) ",5,NP,HL,5,NP,HL,
DISES,DN022,08/03/23,"OS( MB, LN) ",5.5,NP,HL,5.5,NP,HL,
DISES,DN022,08/03/23,"OS( MB, LN) ",6,NP,S,6,NP,S,
DISES,DN022,08/03/23,"OS( MB, LN) ",6.5,NP,HL,6.5,NP,HL,
DISES,DN022,08/03/23,"OS( MB, LN) ",7,NP,HL,7,NP,S,
DISES,DN022,08/03/23,"OS( MB, LN) ",7.5,NP,HL,7.5,NP,HL,
DISES,DN022,08/03/23,"OS( MB, LN) ",8,SH,HL,8,NP,HL,
DISES,DN022,08/03/23,"OS( MB, LN) ",8.5,SH,HL,8.5,NP,HL,
DISES,DN022,08/03/23,"OS( MB, LN) ",9,SH,HL,9,NP,HL,
DISES,DN022,08/03/23,"OS( MB, LN) ",9.5,NP,WL,9.5,NP,HL,
DISES,DN022,08/03/23,"OS( MB, LN) ",10,NP,WL,10,NP,HL,
DISES,DN022,08/03/23,"OS( MB, LN) ",10.5,NP,HL,10.5,PF,HL,
DISES,DN022,08/03/23,"OS( MB, LN) ",11,NP,HL,11,NP,  ,
DISES,DN022,08/03/23,"OS( MB, LN) ",11.5,NP,HL,11.5,NP,WL,
DISES,DN022,08/03/23,"OS( MB, LN) ",12,NP,WL,12,NP,WL,
DISES,DN022,08/03/23,"OS( MB, LN) ",12.5,NP,HL,12.5,T,WL,
DISES,DC077,08/03/23,"MA( MB,CP)",0.5,AF,S,0.5,NP,BC,
DISES,DC077,08/03/23,"MA( MB,CP)",1,AF,S,1,SH,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",1.5,NP,HL,1.5,PG,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",2,NP,S,2,NP,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",2.5,NP,HL,2.5,NP,BC,
DISES,DC077,08/03/23,"MA( MB,CP)",3,PG,S,3,NP,BC,
DISES,DC077,08/03/23,"MA( MB,CP)",3.5,AF,HL,3.5,PG,B-PG,
DISES,DC077,08/03/23,"MA( MB,CP)",4,NP,HL,4,NP,S,
DISES,DC077,08/03/23,"MA( MB,CP)",4.5,NP,HL,4.5,NP,S,
DISES,DC077,08/03/23,"MA( MB,CP)",5,NP,HL,5,NP,S,
DISES,DC077,08/03/23,"MA( MB,CP)",5.5,T,HL,5.5,NP,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",6,T,HL,6,NP,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",6.5,NP,HL,6.5,PG,BC,
DISES,DC077,08/03/23,"MA( MB,CP)",7,PG,S,7,NP,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",7.5,AF,HL,7.5,NP,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",8,NP,HL,8,PG,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",8.5,NP,HL,8.5,PG,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",9,PG,HL,9,NP,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",9.5,AF,HL,9.5,T,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",10,NP,HL,10,T,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",10.5,NP,S,10.5,T,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",11,NP,HL,11,T,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",11.5,NP,HL,11.5,NP,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",12,NP,HL,12,T,HL,
DISES,DC077,08/03/23,"MA( MB,CP)",12.5,PF,HL,12.5,NP,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",0.5,AF,WL,0.5,NP,S,
DISES,DN076,08/01/23,"MA( MB,CP)",1,NP,S,1,NP,S,
DISES,DN076,08/01/23,"MA( MB,CP)",1.5,NP,S,1.5,NP,R,
DISES,DN076,08/01/23,"MA( MB,CP)",2,NP,HL,2,NP,S,
DISES,DN076,08/01/23,"MA( MB,CP)",2.5,NP,S,2.5,NP,S,
DISES,DN076,08/01/23,"MA( MB,CP)",3,NP,S,3,NP,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",3.5,NP,S,3.5,SH,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",4,NP,S,4,SH,WL,
DISES,DN076,08/01/23,"MA( MB,CP)",4.5,NP,HL,4.5,NP,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",5,NP,HL,5,NP,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",5.5,NP,S,5.5,SH,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",6,SH,S,6,NP,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",6.5,SH,HL,6.5,NP,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",7,NP,HL,7,NP,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",7.5,NP,WL,7.5,NP,S,
DISES,DN076,08/01/23,"MA( MB,CP)",8,T,HL,8,NP,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",8.5,T,HL,8.5,NP,R,
DISES,DN076,08/01/23,"MA( MB,CP)",9,T,HL,9,NP,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",9.5,NP,HL,9.5,T,S,
DISES,DN076,08/01/23,"MA( MB,CP)",10,SH,WL,10,PG,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",10.5,NP,WL,10.5,PG,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",11,NP,WL,11,NP,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",11.5,SH,R,11.5,PG,WL,
DISES,DN076,08/01/23,"MA( MB,CP)",12,SH,HL,12,NP,HL,
DISES,DN076,08/01/23,"MA( MB,CP)",12.5,SH,HL,12.5,NP,WL,
DISES,DC078,08/12/23,"MB(MA,CP)",0.5,NP,HL,0.5,SH,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",1,NP,HL,1,SH,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",1.5,NP,HL,1.5,PG,R,
DISES,DC078,08/12/23,"MB(MA,CP)",2,NP,HL,2,SH,R,
DISES,DC078,08/12/23,"MB(MA,CP)",2.5,NP,R,2.5,SH,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",3,NP,HL,3,SH,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",3.5,NP,HL,3.5,SH,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",4,SH,WL,4,SH,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",4.5,T,WL,4.5,SH,R,
DISES,DC078,08/12/23,"MB(MA,CP)",5,NP,HL,5,SH,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",5.5,NP,WL,5.5,NP,R,
DISES,DC078,08/12/23,"MB(MA,CP)",6,NP,WL,6,SH,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",6.5,NP,R,6.5,NP,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",7,T,R,7,NP,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",7.5,T,R,7.5,NP,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",8,SH,HL,8,NP,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",8.5,PG,HL,8.5,NP,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",9,PG,R,9,SH,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",9.5,T,HL,9.5,SH,S,
DISES,DC078,08/12/23,"MB(MA,CP)",10,NP,R,10,NP,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",10.5,NP,HL,10.5,NP,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",11,NP,HL,11,NP,HL,
DISES,DC078,08/12/23,"MB(MA,CP)",11.5,NP,HL,11.5,NP,WL,
DISES,DC078,08/12/23,"MB(MA,CP)",12,NP,R,12,NP,WL,
DISES,DC078,08/12/23,"MB(MA,CP)",12.5,NP,HL,12.5,SH,HL,
DISES,DC101,08/03/23,"MA( MB,CP)",0.5,PG,B-PG,0.5,SH,HL,
DISES,DC101,08/03/23,"MA( MB,CP)",1,SH,WL,1,SH,R,
DISES,DC101,08/03/23,"MA( MB,CP)",1.5,PG,R,1.5,SH,WL,
DISES,DC101,08/03/23,"MA( MB,CP)",2,NP,R,2,SH,R,
DISES,DC101,08/03/23,"MA( MB,CP)",2.5,NP,R,2.5,SH,R,
DISES,DC101,08/03/23,"MA( MB,CP)",3,NP,R,3,NP,R,
DISES,DC101,08/03/23,"MA( MB,CP)",3.5,NP,R,3.5,NP,R,
DISES,DC101,08/03/23,"MA( MB,CP)",4,NP,R,4,NP,WL,
DISES,DC101,08/03/23,"MA( MB,CP)",4.5,NP,R,4.5,SH,B-PG,
DISES,DC101,08/03/23,"MA( MB,CP)",5,SH,WL,5,SH,R,
DISES,DC101,08/03/23,"MA( MB,CP)",5.5,PG,WL,5.5,SH,HL,
DISES,DC101,08/03/23,"MA( MB,CP)",6,NP,HL,6,PG,B-PG,
DISES,DC101,08/03/23,"MA( MB,CP)",6.5,SH,HL,6.5,NP,WL,
DISES,DC101,08/03/23,"MA( MB,CP)",7,SH,WL,7,NP,WL,
DISES,DC101,08/03/23,"MA( MB,CP)",7.5,SH,HL,7.5,PG,R,
DISES,DC101,08/03/23,"MA( MB,CP)",8,PG,B-PG,8,PG,HL,
DISES,DC101,08/03/23,"MA( MB,CP)",8.5,NP,R,8.5,NP,HL,
DISES,DC101,08/03/23,"MA( MB,CP)",9,NP,WL,9,SH,R,
DISES,DC101,08/03/23,"MA( MB,CP)",9.5,PG,B-PG,9.5,SH,HL,
DISES,DC101,08/03/23,"MA( MB,CP)",10,PG,HL,10,SH,HL,
DISES,DC101,08/03/23,"MA( MB,CP)",10.5,NP,R,10.5,SH,HL,
DISES,DC101,08/03/23,"MA( MB,CP)",11,NP,R,11,NP,HL,
DISES,DC101,08/03/23,"MA( MB,CP)",11.5,NP,R,11.5,NP,R,
DISES,DC101,08/03/23,"MA( MB,CP)",12,PG,HL,12,SH,WL,
DISES,DC101,08/03/23,"MA( MB,CP)",12.5,SH,HL,12.5,SH,HL`,
DISES,DN035,07/09/23,"LN, MB, CP, SG",0.5,PG,S,0.5,PG,R,
DISES,DN035,07/09/23,"LN, MB, CP, SG",1,PG,S,1,PG,R,
DISES,DN035,07/09/23,"LN, MB, CP, SG",1.5,PG,HL,1.5,PG,S,
DISES,DN035,07/09/23,"LN, MB, CP, SG",2,PG,R,2,PG,R,
DISES,DN035,07/09/23,"LN, MB, CP, SG",2.5,PG,B-SU,2.5,PG,HL,
DISES,DN035,07/09/23,"LN, MB, CP, SG",3,PG,S,3,SH,S,
DISES,DN035,07/09/23,"LN, MB, CP, SG",3.5,NP,HL,3.5,PG,HL,
DISES,DN035,07/09/23,"LN, MB, CP, SG",4,PG,B-PG,4,NP,S,
DISES,DN035,07/09/23,"LN, MB, CP, SG",4.5,PG,S,4.5,NP,R,
DISES,DN035,07/09/23,"LN, MB, CP, SG",5,PG,HL,5,NP,R,
DISES,DN035,07/09/23,"LN, MB, CP, SG",5.5,PG,HL,5.5,NP,WL,
DISES,DN035,07/09/23,"LN, MB, CP, SG",6,NP,HL,6,T,B-T,
DISES,DN035,07/09/23,"LN, MB, CP, SG",6.5,NP,HL,6.5,NP,WL,
DISES,DN035,07/09/23,"LN, MB, CP, SG",7,NP,HL,7,NP,WL,
DISES,DN035,07/09/23,"LN, MB, CP, SG",7.5,T,S,7.5,NP,S,
DISES,DN035,07/09/23,"LN, MB, CP, SG",8,NP,HL,8,NP,HL,
DISES,DN035,07/09/23,"LN, MB, CP, SG",8.5,T,B-T,8.5,PG,HL,
DISES,DN035,07/09/23,"LN, MB, CP, SG",9,T,B-T,9,PG,WL,
DISES,DN035,07/09/23,"LN, MB, CP, SG",9.5,NP,R,9.5,NP,S,
DISES,DN035,07/09/23,"LN, MB, CP, SG",10,NP,WL,10,PG,HL,
DISES,DN035,07/09/23,"LN, MB, CP, SG",10.5,T,WL,10.5,PG,S,
DISES,DN035,07/09/23,"LN, MB, CP, SG",11,NP,S,11,PG,HL,
DISES,DN035,07/09/23,"LN, MB, CP, SG",11.5,SH,HL,11.5,T,HL,
DISES,DN035,07/09/23,"LN, MB, CP, SG",12,T,WL,12,PG,HL,
DISES,DN035,07/09/23,"LN, MB, CP, SG",12.5,T,S,12.5,PG,HL,
